bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_major_section	bjt_book	bjt_minor_section	bjt_vagga	bjt_sutta
kn-jat 7. 1. 7.	kn-jat-7-1-7	kn-jat-5	32	274	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	7. sattakanipātaṃ	1. kukkuvaggo	7. sattubhastajātakaṃ
kn-jat 7. 1. 8.	kn-jat-7-1-8	kn-jat-5	32	276	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	7. sattakanipātaṃ	1. kukkuvaggo	8. aṭṭhisenajātakaṃ
kn-jat 7. 1. 9.	kn-jat-7-1-9	kn-jat-5	32	278	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	7. sattakanipātaṃ	1. kukkuvaggo	9. kapijātakaṃ
kn-jat 7. 1. 10.	kn-jat-7-1-10	kn-jat-5	32	280	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	7. sattakanipātaṃ	1. kukkuvaggo	10. bakabrahmajātakaṃ
kn-jat 7. 2. 1.	kn-jat-7-2-1	kn-jat-5	32	282	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	7. sattakanipātaṃ	2. gandhāravaggo	1. gandhārajātakaṃ
kn-jat 7. 2. 2.	kn-jat-7-2-2	kn-jat-5	32	284	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	7. sattakanipātaṃ	2. gandhāravaggo	2. mahākapijātakaṃ
kn-jat 7. 2. 3.	kn-jat-7-2-3	kn-jat-5	32	286	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	7. sattakanipātaṃ	2. gandhāravaggo	3. kumbhakārajātakaṃ
kn-jat 7. 2. 4.	kn-jat-7-2-4	kn-jat-5	32	288	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	7. sattakanipātaṃ	2. gandhāravaggo	4. daḷhadhammajātakaṃ
kn-jat 7. 2. 5.	kn-jat-7-2-5	kn-jat-5	32	288	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	7. sattakanipātaṃ	2. gandhāravaggo	5. somadattajātakaṃ
kn-jat 7. 2. 6.	kn-jat-7-2-6	kn-jat-5	32	290	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	7. sattakanipātaṃ	2. gandhāravaggo	6. susīmajātakaṃ
kn-jat 7. 2. 7.	kn-jat-7-2-7	kn-jat-5	32	292	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	7. sattakanipātaṃ	2. gandhāravaggo	7. koṭisimbalijātakaṃ
kn-jat 7. 2. 8.	kn-jat-7-2-8	kn-jat-5	32	294	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	7. sattakanipātaṃ	2. gandhāravaggo	8. dhūmakārijātakaṃ
kn-jat 7. 2. 9.	kn-jat-7-2-9	kn-jat-5	32	294	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	7. sattakanipātaṃ	2. gandhāravaggo	9. jāgarajātakaṃ
kn-jat 7. 2. 10.	kn-jat-7-2-10	kn-jat-5	32	298	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	7. sattakanipātaṃ	2. gandhāravaggo	10. kummāsapiṇḍajātakaṃ
kn-jat 7. 2. 11.	kn-jat-7-2-11	kn-jat-5	32	300	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	7. sattakanipātaṃ	2. gandhāravaggo	11. parantapajātakaṃ
kn-jat 8. 1.	kn-jat-8-1	kn-jat-5	32	304	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	8. aṭṭhakanipāto		1. kaccānijātakaṃ
kn-jat 8. 2.	kn-jat-8-2	kn-jat-5	32	304	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	8. aṭṭhakanipāto		2. aṭṭhasaddajātakaṃ
kn-jat 8. 3.	kn-jat-8-3	kn-jat-5	32	306	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	8. aṭṭhakanipāto		3. sulasājātakaṃ
kn-jat 8. 4.	kn-jat-8-4	kn-jat-5	32	310	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	8. aṭṭhakanipāto		4. sumaṅgalajātakaṃ
kn-jat 8. 5.	kn-jat-8-5	kn-jat-5	32	312	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	8. aṭṭhakanipāto		5. gaṅgamālajātakaṃ
kn-jat 8. 6.	kn-jat-8-6	kn-jat-5	32	314	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	8. aṭṭhakanipāto		6. cetiyajātakaṃ
kn-jat 8. 7.	kn-jat-8-7	kn-jat-5	32	316	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	8. aṭṭhakanipāto		7. indriyajātakaṃ
kn-jat 8. 8.	kn-jat-8-8	kn-jat-5	32	318	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	8. aṭṭhakanipāto		8. ādittajātakaṃ
kn-jat 8. 9.	kn-jat-8-9	kn-jat-5	32	320	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	8. aṭṭhakanipāto		9. aṭṭhānajātakaṃ
kn-jat 8. 10.	kn-jat-8-10	kn-jat-5	32	322	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	8. aṭṭhakanipāto		10. dīpijātakaṃ
kn-jat 9. 1.	kn-jat-9-1	kn-jat-5	32	324	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	9. navakanipāto		1. gijjhajātakaṃ
kn-jat 9. 2.	kn-jat-9-2	kn-jat-5	32	326	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	9. navakanipāto		2. kosambajātakaṃ
kn-jat 9. 3.	kn-jat-9-3	kn-jat-5	32	330	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	9. navakanipāto		3. mahāsukajātakaṃ
kn-jat 9. 4.	kn-jat-9-4	kn-jat-5	32	332	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	9. navakanipāto		4. cullasukajātakaṃ
kn-jat 9. 5.	kn-jat-9-5	kn-jat-5	32	332	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	9. navakanipāto		5. hāritajātakaṃ
kn-jat 9. 6.	kn-jat-9-6	kn-jat-5	32	334	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	9. navakanipāto		6. padamāṇavakajātakaṃ
kn-jat 9. 7.	kn-jat-9-7	kn-jat-5	32	336	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	9. navakanipāto		7. lomasakassapajātakaṃ
kn-jat 9. 8.	kn-jat-9-8	kn-jat-5	32	338	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	9. navakanipāto		8. cakkavākajātakaṃ
kn-jat 9. 9.	kn-jat-9-9	kn-jat-5	32	340	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	9. navakanipāto		9. haḷiddirāgajātakaṃ
kn-jat 9. 10.	kn-jat-9-10	kn-jat-5	32	344	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	9. navakanipāto		10. samuggajātakaṃ
kn-jat 9. 11.	kn-jat-9-11	kn-jat-5	32	344	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	9. navakanipāto		11. pūtimaṃsajātakaṃ
kn-jat 9. 12.	kn-jat-9-12	kn-jat-5	32	346	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	9. navakanipāto		12. tittirajātakaṃ
kn-jat 10. 1.	kn-jat-10-1	kn-jat-5	32	348	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		1. catudvārajātakaṃ
kn-jat 10. 2.	kn-jat-10-2	kn-jat-5	32	350	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		2. kaṇhajātakaṃ
kn-jat 10. 3.	kn-jat-10-3	kn-jat-5	32	354	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		3. catuposathikajātakaṃ
kn-jat 10. 4.	kn-jat-10-4	kn-jat-5	32	356	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		4. saṅkhajātakaṃ
kn-jat 10. 5.	kn-jat-10-5	kn-jat-5	32	360	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		5. cullabodhijātakaṃ
kn-jat 10. 6.	kn-jat-10-6	kn-jat-5	32	362	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		6. kaṇhadīpāyanajātakaṃ
kn-jat 10. 7.	kn-jat-10-7	kn-jat-5	32	364	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		7. nigrodhajātakaṃ
kn-jat 10. 8.	kn-jat-10-8	kn-jat-5	32	368	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		8. takkalajātakaṃ
kn-jat 10. 9.	kn-jat-10-9	kn-jat-5	32	370	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		9. mahādhammapālajātakaṃ
kn-jat 10. 10.	kn-jat-10-10	kn-jat-5	32	372	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		10. kukkuṭajātakaṃ
kn-jat 10. 11.	kn-jat-10-11	kn-jat-5	32	374	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		11. maṭṭakuṇḍalījātakaṃ
kn-jat 10. 12.	kn-jat-10-12	kn-jat-5	32	376	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		12. khiḷārakosiyajātakaṃ
kn-jat 10. 13.	kn-jat-10-13	kn-jat-5	32	378	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		13. cakkavākajātakaṃ
kn-jat 10. 14.	kn-jat-10-14	kn-jat-5	32	382	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		14. bhūripaññajātakaṃ
kn-jat 10. 15.	kn-jat-10-15	kn-jat-5	32	384	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		15. mahāmaṅgalajātakaṃ
kn-jat 10. 16.	kn-jat-10-16	kn-jat-5	32	386	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	10. dasakanipāto		16. ghatapaṇḍitajātakaṃ
kn-jat 11. 1.	kn-jat-11-1	kn-jat-11	32	388	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	11. ekādasakanipāto		1. mātuposakajātakaṃ
kn-jat 11. 2.	kn-jat-11-2	kn-jat-11	32	392	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	11. ekādasakanipāto		2. juṇhajātakaṃ
kn-jat 11. 3.	kn-jat-11-3	kn-jat-11	32	394	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	11. ekādasakanipāto		3. dhammajātakaṃ
kn-jat 11. 4.	kn-jat-11-4	kn-jat-11	32	400	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	11. ekādasakanipāto		4. udayajātakaṃ
kn-jat 11. 5.	kn-jat-11-5	kn-jat-11	32	402	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	11. ekādasakanipāto		5. pānīyajātakaṃ
kn-jat 11. 6.	kn-jat-11-6	kn-jat-11	32	404	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	11. ekādasakanipāto		6. yudhañjaya jātakaṃ
kn-jat 11. 7.	kn-jat-11-7	kn-jat-11	32	406	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	11. ekādasakanipāto		7. dasarathajātakaṃ
kn-jat 11. 8.	kn-jat-11-8	kn-jat-11	32	408	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	11. ekādasakanipāto		8. saṃvarajātakaṃ
kn-jat 11. 9.	kn-jat-11-9	kn-jat-11	32	410	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	11. ekādasakanipāto		9. suppārakajātakaṃ
kn-jat 12. 1.	kn-jat-12-1	kn-jat-11	32	414	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	12. dvādasakanipāto		1. cūḷakuṇālajātakaṃ
kn-jat 12. 2.	kn-jat-12-2	kn-jat-11	32	416	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	12. dvādasakanipāto		2. bhaddasāla jātakaṃ
kn-jat 12. 3.	kn-jat-12-3	kn-jat-11	32	420	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	12. dvādasakanipāto		3. samuddavāṇija jātakaṃ
kn-jat 12. 4.	kn-jat-12-4	kn-jat-11	32	422	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	12. dvādasakanipāto		4. kāmajātakaṃ
kn-jat 12. 5.	kn-jat-12-5	kn-jat-11	32	424	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	12. dvādasakanipāto		5. janasandha jātakaṃ
kn-jat 12. 6.	kn-jat-12-6	kn-jat-11	32	426	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	12. dvādasakanipāto		6. mahākaṇha jātakaṃ
kn-jat 12. 7.	kn-jat-12-7	kn-jat-11	32	430	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	12. dvādasakanipāto		7. kosiyajātakaṃ
kn-jat 12. 8.	kn-jat-12-8	kn-jat-11	32	434	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	12. dvādasakanipāto		8. meṇḍakapañho
kn-jat 12. 9.	kn-jat-12-9	kn-jat-11	32	436	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	12. dvādasakanipāto		9. mahāpadumajātakaṃ
kn-jat 12. 10.	kn-jat-12-10	kn-jat-11	32	440	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	12. dvādasakanipāto		10. mittāmittajātakaṃ
kn-jat 13. 1.	kn-jat-13-1	kn-jat-11	32	444	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	13. terasakanipāto		1. ambajātakaṃ
kn-jat 13. 2.	kn-jat-13-2	kn-jat-11	32	448	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	13. terasakanipāto		2. phandanajātakaṃ
kn-jat 13. 3.	kn-jat-13-3	kn-jat-11	32	450	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	13. terasakanipāto		3. javanahaṃsajātakaṃ
kn-jat 13. 4.	kn-jat-13-4	kn-jat-11	32	452	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	13. terasakanipāto		4. cullanāradajātakaṃ
kn-jat 13. 5.	kn-jat-13-5	kn-jat-11	32	454	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	13. terasakanipāto		5. dūtajātakaṃ
kn-jat 13. 6.	kn-jat-13-6	kn-jat-11	32	460	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	13. terasakanipāto		6. kāliṅgabodhijātakaṃ
kn-jat 13. 7.	kn-jat-13-7	kn-jat-11	32	464	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	13. terasakanipāto		7. akittijātakaṃ
kn-jat 13. 8.	kn-jat-13-8	kn-jat-11	32	466	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	13. terasakanipāto		8. takkāriyajātakaṃ
kn-jat 13. 9.	kn-jat-13-9	kn-jat-11	32	470	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	13. terasakanipāto		9. rūrumigajātakaṃ
kn-jat 13. 10.	kn-jat-13-10	kn-jat-11	32	474	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	13. terasakanipāto		10. sarabhamigajātakaṃ
kn-jat 14. 1.	kn-jat-14-1	kn-jat-11	32	478	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	14. pakiṇṇakanipāto		1. sālikedārajātakaṃ
kn-jat 14. 2.	kn-jat-14-2	kn-jat-11	32	484	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	14. pakiṇṇakanipāto		2. candakinnarajātakaṃ
kn-jat 14. 3.	kn-jat-14-3	kn-jat-11	32	490	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	14. pakiṇṇakanipāto		3. mahāukkusajātakaṃ
kn-jat 14. 4.	kn-jat-14-4	kn-jat-11	32	492	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	14. pakiṇṇakanipāto		4. uddālakajātakaṃ
kn-jat 14. 5.	kn-jat-14-5	kn-jat-11	32	498	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	14. pakiṇṇakanipāto		5. bhisajātakaṃ
kn-jat 14. 6.	kn-jat-14-6	kn-jat-11	32	502	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	14. pakiṇṇakanipāto		6. surucijātakaṃ
kn-jat 14. 7.	kn-jat-14-7	kn-jat-11	32	508	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	14. pakiṇṇakanipāto		7. pañcuposathajātakaṃ
kn-jat 14. 8.	kn-jat-14-8	kn-jat-11	32	512	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	14. pakiṇṇakanipāto		8. mahāmorajātakaṃ
kn-jat 14. 9.	kn-jat-14-9	kn-jat-11	32	516	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	14. pakiṇṇakanipāto		9. tacchasūkarajātakaṃ
kn-jat 14. 10.	kn-jat-14-10	kn-jat-11	32	518	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	14. pakiṇṇakanipāto		10. mahāvāṇijajātakaṃ
kn-jat 14. 11.	kn-jat-14-11	kn-jat-11	32	522	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	14. pakiṇṇakanipāto		11. sādhīnajātakaṃ
kn-jat 14. 12.	kn-jat-14-12	kn-jat-11	32	530	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	14. pakiṇṇakanipāto		12. dasabrāhmaṇajātakaṃ
kn-jat 14. 13.	kn-jat-14-13	kn-jat-11	32	534	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	14. pakiṇṇakanipāto		13. bhikkhāparamparajātakaṃ
kn-jat 15. 1.	kn-jat-15-1	kn-jat-15	33	2	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	15. vīsatinipāto		1. mātaṅgajātakaṃ
kn-jat 15. 2.	kn-jat-15-2	kn-jat-15	33	8	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	15. vīsatinipāto		2. cittasambhutajātakaṃ
kn-jat 15. 3.	kn-jat-15-3	kn-jat-15	33	14	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	15. vīsatinipāto		3. sivijātakaṃ
kn-jat 15. 4.	kn-jat-15-4	kn-jat-15	33	20	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	15. vīsatinipāto		4. sirimandajātakaṃ
kn-jat 15. 5.	kn-jat-15-5	kn-jat-15	33	26	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	15. vīsatinipāto		5. rohantamigajātakaṃ
kn-jat 15. 6.	kn-jat-15-6	kn-jat-15	33	32	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	15. vīsatinipāto		6. cūlahaṃsajātakaṃ
kn-jat 15. 7.	kn-jat-15-7	kn-jat-15	33	36	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	15. vīsatinipāto		7. sattigumbajātakaṃ
kn-jat 15. 8.	kn-jat-15-8	kn-jat-15	33	42	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	15. vīsatinipāto		8. hallāṭiyajātakaṃ
kn-jat 15. 9.	kn-jat-15-9	kn-jat-15	33	48	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	15. vīsatinipāto		9. somanassajātakaṃ
kn-jat 15. 10.	kn-jat-15-10	kn-jat-15	33	54	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	15. vīsatinipāto		10. campeyyajātakaṃ
kn-jat 15. 11.	kn-jat-15-11	kn-jat-15	33	64	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	15. vīsatinipāto		11. palobhanajātakaṃ
kn-jat 15. 12.	kn-jat-15-12	kn-jat-15	33	70	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	15. vīsatinipāto		12. pañcapaṇḍitapañho
kn-jat 15. 13.	kn-jat-15-13	kn-jat-15	33	76	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	15. vīsatinipāto		13. hatthipālajātakaṃ
kn-jat 15. 14.	kn-jat-15-14	kn-jat-15	33	82	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	15. vīsatinipāto		14. ayogharajātakaṃ
kn-jat 16. 1.	kn-jat-16-1	kn-jat-15	33	88	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	16. tiṃsatinipāto		1. kiṃchandajātakaṃ
kn-jat 16. 2.	kn-jat-16-2	kn-jat-15	33	94	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	16. tiṃsatinipāto		2. kumbhajātakaṃ
kn-jat 16. 3.	kn-jat-16-3	kn-jat-15	33	100	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	16. tiṃsatinipāto		3. jayaddisajātakaṃ
kn-jat 16. 4.	kn-jat-16-4	kn-jat-15	33	110	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	16. tiṃsatinipāto		4. chaddantajātakaṃ
kn-jat 16. 5.	kn-jat-16-5	kn-jat-15	33	118	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	16. tiṃsatinipāto		5. sambhavajātakaṃ
kn-jat 16. 6.	kn-jat-16-6	kn-jat-15	33	126	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	16. tiṃsatinipāto		6. mahākapijātakaṃ
kn-jat 16. 7.	kn-jat-16-7	kn-jat-15	33	134	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	16. tiṃsatinipāto		7. dakarakkhasapañho
kn-jat 16. 8.	kn-jat-16-8	kn-jat-15	33	140	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	16. tiṃsatinipāto		8. paṇḍarakajātakaṃ
kn-jat 16. 9.	kn-jat-16-9	kn-jat-15	33	150	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	16. tiṃsatinipāto		9. sambulājātakaṃ
kn-jat 16. 10.	kn-jat-16-10	kn-jat-15	33	156	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	16. tiṃsatinipāto		10. gandhatindukajātakaṃ
kn-jat 17. 1.	kn-jat-17-1	kn-jat-15	33	166	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	17. cattāḷīsanipāto		1. tesakuṇajātakaṃ
kn-jat 17. 2.	kn-jat-17-2	kn-jat-15	33	174	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	17. cattāḷīsanipāto		2. sarabhaṅgajātakaṃ
kn-jat 17. 3.	kn-jat-17-3	kn-jat-15	33	186	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	17. cattāḷīsanipāto		3. alambusājātakaṃ
kn-jat 17. 4.	kn-jat-17-4	kn-jat-15	33	194	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	17. cattāḷīsanipāto		4. saṅkhapālajātakaṃ
kn-jat 17. 5.	kn-jat-17-5	kn-jat-15	33	206	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	17. cattāḷīsanipāto		5. cullasutasomajātakaṃ
kn-jat 18. 1.	kn-jat-18-1	kn-jat-18	33	218	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	18. paññāsanipāto		1. nalinikājātakaṃ
kn-jat 18. 2.	kn-jat-18-2	kn-jat-18	33	230	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	18. paññāsanipāto		2. ummādantījātakaṃ
kn-jat 18. 3.	kn-jat-18-3	kn-jat-18	33	246	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	18. paññāsanipāto		3. mahābodhijātakaṃ
kn-jat 19. 1.	kn-jat-19-1	kn-jat-18	33	260	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	19. saṭṭhinipāto		1. soṇakajātakaṃ
kn-jat 19. 2.	kn-jat-19-2	kn-jat-18	33	272	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	19. saṭṭhinipāto		2. saṅkiccajātakaṃ
kn-jat 20. 1.	kn-jat-20-1	kn-jat-18	33	286	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	20. sattatinipāto		1. kusajātakaṃ
kn-jat 20. 2.	kn-jat-20-2	kn-jat-18	33	304	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	20. sattatinipāto		2. soṇanandajātakaṃ
kn-jat 21. 1.	kn-jat-21-1	kn-jat-18	33	322	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	21. asītinipāto		1. cullahaṃsajātakaṃ
kn-jat 21. 2.	kn-jat-21-2	kn-jat-18	33	336	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	21. asītinipāto		2. mahāhaṃsajātakaṃ
kn-jat 21. 3.	kn-jat-21-3	kn-jat-18	33	354	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	21. asītinipāto		3. sudhābhojanajātakaṃ
kn-jat 21. 4.	kn-jat-21-4	kn-jat-18	33	378	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	21. asītinipāto		4. kuṇālajātakaṃ
kn-jat 21. 5.	kn-jat-21-5	kn-jat-18	33	412	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	21. asītinipāto		5. mahāsutasomajātakaṃ
kn-jat 22 1.	kn-jat-22-1	kn-jat-22	34	2	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	22. mahānipāto		1. mūgapakkhajātakaṃ
kn-jat 22 2.	kn-jat-22-2	kn-jat-22	34	24	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	22. mahānipāto		2. mahājanakajātakaṃ
kn-jat 22 3.	kn-jat-22-3	kn-jat-22	34	56	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	22. mahānipāto		3. sāmajātakaṃ
kn-jat 22 4.	kn-jat-22-4	kn-jat-22	34	78	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	22. mahānipāto		4. nimijātakaṃ
kn-jat 22 5.	kn-jat-22-5	kn-jat-22	34	116	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	22. mahānipāto		5. khaṇḍahālajātakaṃ
kn-jat 22 6.	kn-jat-22-6	kn-jat-22-6	34	148	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	22. mahānipāto		6. bhūridattajātakaṃ
kn-jat 22 7.	kn-jat-22-7	kn-jat-22-6	34	188	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	22. mahānipāto		7. mahānāradakassapajātakaṃ
kn-jat 22 8.	kn-jat-22-8	kn-jat-22-6	34	226	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	22. mahānipāto		8. vidhurajātakaṃ
kn-jat 22 9.	kn-jat-22-9	kn-jat-22-6	34	294	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	22. mahānipāto		9. ummaggajātakaṃ
kn-jat 22 10.	kn-jat-22-10	kn-jat-22-10	34	354	0	suttantapiṭake	khuddakanikāye		jātakapāḷi	22. mahānipāto		10. mahāvessantarajātakaṃ
